text,label
"[GUMUS] Altın yaklaşık 1000 dolar daha yüksek olmalı.......US Global Investors CEO'su ve Baş Yatırım Sorumlusu Frank Holmes, şimdi altın için adil fiyatını açıkladı. Altın yaklaşık 1000 dolar daha yüksek olmalı",Hedef Fiyat Sorgulama
[AKBNK] SoygunSA 'nın hangi hissesi kazandırmış.,Genel Bilgi/Durum
[GARAN] Alım satım görebilen arkadaşlar paylaşım yapabiler mi,Alım-Satım Niyeti
[ALTIN] https://grafik.altin.in/grafik/uyeler/6648/6648_GR2021ht614f.png_____________________________Gram altında Ons a bağlı 680-700 arası bir çekilme yaşanabilir ONS ta 1750 $ lara bir çekilme yaşanır ise Dolarında 11.80-12.30 deteklerine çekilme yaşanabilir 12:90 aşamayan dolar 1796 yı aşamayan ons geri çekilip güç toplamak isteyebilir.,Hedef Fiyat Sorgulama
"[THY] Hem günlükte çalıştığı şeye dair hem de geçmişe dönük durumla nedeniyle iyi bir şey yapmış olacak hem de. Kapanış 272,75 altına düşmezse. 4 ana rakam ve ardışık olanların aritmetik ortalaması dediğim rakamları hatırlayan varsa 2. durumu anlar.",Piyasa Trend/Tahmin
[THY] Niye isim degistirip duruyorsun önceki hesabına ne oldu,Genel Bilgi/Durum
[THY] Yeterli miktar ve en ucuzundan seviyeden shortlar açılsın yellenen mallar saplanabilsin diye endeks destekli tüm lağımistanbulda tahtacıların mal saplamalarını bekliyoruz bakalım milletin kendine mal saplatma sına göre nezaman piston aşağı yapacaklar. Bİze bişey yok onlar gibi oynuyoruz saplamalı zira,Hedef Fiyat Sorgulama
[THY] Vade sonu da bittiğine göre yolumuza bakabiliriz Enflasyon verisiyle beraber,Risk ve Haber Analizi
[GARAN] Bu arada bankacilik konusunda 16.800'ü gecmedikçe 15.250'ye kadar inme ihtimali güçleniyor. Bu durum %8-10 düşüş demek.,Piyasa Trend/Tahmin
"[USDTRY] 500 yıl evvelki sosoloci kuramlarıyla bugün konusmak, k8lıçla savasmaya benzer, adamlar trafikte birbirini gesiyo bu salo sınırlar kaksın diyo",Hedef Fiyat Sorgulama
[EREGL] günlük grafikte bist 30 da bugünkü kırmızı mum uzun vadeciler için iyi olmadı .ichi moku da günlük grafikte her ortalamaya değen kırmızı mum bulutun altına dalacam demiş tarihte isterseniz sizde açıp bakın .yani paradoxumu 3 ay daha endeks olarak burada bekletecekler.bugunkü mumla bist 30 11700 civarı bulutun altına inecek ve realize olacak.yani uzun vadeciler 2-3 ay daha bişey yok size ama kısa vade bist 30 da 12318 i var oda dolacak.özet çıkarsa yanlışıkla endeks çıkış fırsatı olur geri gelecek yani işin özeti .bist 30 da tek hatasız çalışan grafik ichi moku günlük zaman dilimidir;).göz atın robotun bunun üzerine kurulu oldugunu göreceksiniz:)ytd,Hedef Fiyat Sorgulama
[USDTRY] pazartesi dx 105 biz de de sanirim once 45 le baslar,Hedef Fiyat Sorgulama
[GARAN] Yeni giriş için alım yeri 99 TL,Alım-Satım Niyeti
[THY] sen o düşüşü dipte yakalamaya çalışırsan 280 ler den bir döner 6 ay uğraşırsın trade yapıyorsan alabilirsin ama herkese göre değil,Piyasa Trend/Tahmin
[THY] thyaosuz borsa olmaz ucak havalanirsa borsa da uçacak,Genel Bilgi/Durum
[THY] Gmrdüğü en yüksek fiyattan hisse alan sellekse buna ben veya başkası bir şey yapamaz. Ders olmuş mudur? Sanmıyorum. Gider gene başka bir gördüğü en yüksek olan hisseye aa bu yükseliyor hemen cabucak kazanacağım diye gene atlar.,Genel Bilgi/Durum
"[AKBNK] Venezuela,Colombia bombalanmaya başkandı.., Venezuela lideri,&quot; silahlı çatışmaya geçiyoruz &quot; ifadesini kullandı..jeopolitik riskler yine artıyor..Bizim borsamız da her şeyden nem kaptığı düşünüldüğünde,dikkatli olunması gereken bir döneme girildiği kesin..",Genel Bilgi/Durum
[KCHOL] Yapı Kredi Bankasını yada başka büyük bir şirketini yabancilara satıyorum deyinde hisse uçuşa geçsin.bizde zararımızi çıkaralım. Satın bir sürü büyük şirketiniz var.satin bazılarını kasaya para girsin hissede yükselsin.,Alım-Satım Niyeti
[EREGL] bist 30 12318 demiştim iki gün önce gerçekleşti.viop 30 şubat vade 12980 i var belki zorlayabilir bugün daha yol var gibi ytd,Hedef Fiyat Sorgulama
[GARAN] garan hissesi 142 olursa Fenerbahçe şampiyon ytd,Hedef Fiyat Sorgulama
[ALTIN] xau cikinca gram altinda mi deger kazaniyor ? es zamanli?,Genel Bilgi/Durum
[AKBNK] Gmz Dmr 2026 artık yapay zeka önderliğinde teknolojide sıçrama çağına giriyoruz. bankacılık sektöründe de teknolojinin farkedecegini düşünüyorum. al satcilar tabiiki daha çok kazanır ama bir tahtaci dostunuz var ise veya siz tahtaci iseniz bu durum geçerli olur. aksi halde çok daha berbat bir duruma düşersiniz.. bugün2026 yılı için bofa bile yapay zekayı konu alıyor.. herkesin kendi seçimi ama akbank umduğumdan daha güzel yerlere gelecek. hepinize iyi kazançlar,Genel Bilgi/Durum
[ALTIN] burda çeyrek yarım tam altın fiyatları görebiliyormuyuz,Genel Bilgi/Durum
[GUMUS] Gümüş alabileceğimiz bankalar hangisi siz nerden alıyorsunuz,Genel Bilgi/Durum
[KCHOL] Arçelik zarar edebilir koç holdingi o kadar aşağıya çekemez ki onlarca firması kazanıyor şaka gibi soyguna kılıf bu,Genel Bilgi/Durum
[KCHOL] bunun kadar haysiyetsiz bir holding gormedim yaziklar olsun,Genel Bilgi/Durum
"[BIST100] Savaş ganimeti venezuala ile birlikte doların dxy endeksi 98,42 Bu daha başlangıç tango başlıyor",Risk ve Haber Analizi
[THY] Thy tek peşinde olduğu şey Oyalama insanların Parasını Eritme bekletme Yeri birde ROBOT VAR ONUN KONUŞMA YAZMA YERİ,Genel Bilgi/Durum
[EREGL] TEKTU Hissesi 2026 de el değiştirecek. Kenarda boşta parası olan affetmesin. 12 ay 18 ay arasında yeni yönetimle birlikte en az 6x 8x zirveleri görecek. Şu anda dibin dibinin dibindeki bu hisseyi parasını katlamak isteyen kesinlikle kaçırmasın. Ama çok girmeyin kendiniz farkettirmeyin. Püf nokta burası.,Hedef Fiyat Sorgulama
[EREGL] Niyetleri iyi değil dey yus ların aşağı aşağı çekiyorlar hisseyi,Genel Bilgi/Durum
[AKBNK] oynuyorlar resmen ky le dunyanın en duzambaz borsalarından bırındeyız tokatcılarla dolu,Genel Bilgi/Durum
"[GUMUS] ....Kademeli şekilde faiz de düşecek, aynı şekilde kur da düşecek ve 2022 bizim en parlak yılımız olacak, 2023’e de zaten böyle gireceğiz.— Cumhurbaşkanı Erdoğan...",Risk ve Haber Analizi
[GARAN] Ayın bitmesine 7 gün kaldı. Kırmız et dışında sorun yaratan bir ürün yok. 0.50 Aralık enflasyonu bağıra çağıra geliyor.,Risk ve Haber Analizi
[AKBNK] Yarın BoFa çalışmaz bilginiz olsun...,Genel Bilgi/Durum
[ALTIN] burda çeyrek yarım tam altın fiyatları gore biliozmu,Genel Bilgi/Durum
"[GUMUS] Putin gizli silahını devreye sokabilir !......Rusya’nın Ukrayna’ya işgalinin üçüncü gününde çatışmalar şiddetlenirken, Rus birliklerin askeri hedeflere saldırılarda ağır Cruise füzeleriyle saldırırken Batılı savaş yetkililerinden daha korkunç bir uyarı geldi. Ukrayna’ya yönelik saldırıları çıkmaza giren Rusya atom bombasına eşdeğer cesetleri buharlaştıran ve iç organlara zarar veren vakum bombası termobarik silahlara başvurabileceğinden korktuklarını dile getirdiler. kullanabileceği konusunda uyardı. (dw)",Risk ve Haber Analizi
"[EREGL] borsa yatay kalsa hissenin ederi bugünkü dolar değerinden 18.06 tli fon sepeti değerinden 19.18 tl'dir..eregl sat ne alırsan al kar yazarsın demiştim 2025'de..dolar bile kar yazdı..euro, faiz ve altın daha da fazla kazandırdı..hatta eregl sat şişe al bile %2 kazandırmış..2026'ta da bu değişmeyecek..değişecek olan getiri sıırası olacak.. yine eregl sat ne alırsan al stratejisine devam..faiz ve dolar en garanti yatırım..30-32 bandına kada faiz açık ara en güvenli yatırım aracı olacak..boşune beklentiye girmeyin bu tahtada zamanı gelince yazacağım..satılan malların yerine konması bile minumum 3 ay sürecek..duraklama bitti çöküş başlıyor..çöküş bitip duraklama başlayacak..yükseliş ondan da sonra..2026 25'i aratacak..",Hedef Fiyat Sorgulama
"[GUMUS] Powell, Fed, enflasyonu soğutmak için daha fazla agresif faiz artışı gerekiyorsa bunu yapacaktır. dedi.",Risk ve Haber Analizi
[ALTIN] Ons altın olarak yatırım yapmak mı yoksa kulpsuz ata lira olarak yatırım yapmak mı daha mantıklı?,Genel Bilgi/Durum
[GARAN] Altın 4200den 4319 oldu faiz indirimiyle bunda tık yok.,Risk ve Haber Analizi
"[KCHOL] Holding duvar, yatırımcıyıda duvara dayanmış ağlıyor hale getirdiler.Aglama duvarı oldu koca holding . Ytd",Genel Bilgi/Durum
[THY] Spek hisse 250-250 salmaya başladı. Akşama kadar nötr kapatır artık.Ytd.Allah blnı versin.,Genel Bilgi/Durum
[GUMUS] Kiev'de tren istasyonu bombardıman ve füzeyle vuruldu..!! Rusya'nın saldırısı altındaki Ukrayna'nın başkenti Kiev'de tren istasyonu vuruldu ...(aa),Risk ve Haber Analizi
[KCHOL] Yılı eksi kapatıp final yap utanmazsan. Koç FB ye bulaştığından beri ne hisse nede FB nin yüzü gülmedi. Görünen oki %100 getiri hedefi olmasına rağmen çakıldı. Bizim borsada dev şirketler gitmiyor. Yan kağıtlar speklerle götürülüyor,Hedef Fiyat Sorgulama
[EREGL] Gümüş %180 altın %145 yapmış bir yılda buda geçen seneki fiyatının bile altına indi,Genel Bilgi/Durum
[USDTRY] Dolar bir müddet daha 40’ın altına inmez,Hedef Fiyat Sorgulama
[GARAN] Olacak zaten şu bölünmesi bitsin de biraz da fb alalım:)),Alım-Satım Niyeti
[KCHOL] Bitmiş midir bofanin satışı? kaç gün oldu,Genel Bilgi/Durum
[GUMUS] gümüş yatırımını hangi platform aracılığıyla rahatlıkla yapabilirim ?,Genel Bilgi/Durum
[GARAN] Yarın BoFa Robotu çalışmaz sığ ve hacimsiz olur,Genel Bilgi/Durum
[GARAN] Diğer bankalar eski fiyatlara geldi hızlı bir çıkış yapması gerek,Genel Bilgi/Durum
[EREGL] merrillyche broker eregl aynı fiyattayken Pegasus 79 TL idi aldık 1000 küsür TL ye ciktı oradan bolundü 100 lü rakamlara engin diyor ki iyi duştu 192 oldu deyiii:))),Genel Bilgi/Durum
[AKBNK] bütün bankalar yeşil bunda bi şey var battımı yoksa,Genel Bilgi/Durum
[GARAN] 105 alti masallah :) sen faizden devam et.,Genel Bilgi/Durum
"[AKBNK] Öyle böyle diye diye 71 lira oldu Akbank, Japonyanın 0,75 faixini kim ne yapsın:)) Japonya bile bize faize geliyor:)) borsayı öğreneceğim kimse kalmadı!! Biliyorum diyene itina ile ders veririm, kimse sığ borsa bilgisi ile burada ahkam kesmesin, Ytd",Risk ve Haber Analizi
[GARAN] Xbank ka pa nış 17.741 ya yukarı ya aşağı kopartması an meselesi bakalim. Aralık enflasyon beklentisi 0.50 civarina geldi. Yukari kopartması icin elimizde bir sebep var bakalim. Biraz daha sabir.m,Risk ve Haber Analizi
[GARAN] Endeksin nereye gideceğine bankalar karar verecek. Şuan görüntü aşağı gideceği yönünde ama düşecek fazla bir zamanı bence yok.,Genel Bilgi/Durum
[GARAN] Adamlar Maduro'yu 3 saatte almişlar bile :) biz enflasyona bakalim salla.,Risk ve Haber Analizi
[AKBNK] SABREDİN S400 HABERİ GELİYO YAKINDA.. BAKAKALIRSINIZ SONRA ARKADAN. MAL ALDIRMAZLAR SONRA SİZE. 50 LİLER 60 LAR HAYAL. 100.LER.GERÇEK..HADİ CANIM.... KALDIRIMDAN.. AKBANK HİSSESİ BULURSUNUZ BELKİ..HADİ,Risk ve Haber Analizi
[GUMUS] Gümüş 110 u görür mü ne dersiniz ona göre alım yapalım,Hedef Fiyat Sorgulama
[KCHOL] Hepsi kırmız koç yeşil amacı gel gel yapmak birazdan yakar kırmızi,Genel Bilgi/Durum
[THY] Yabanci yatırımcı bekliyorlar ekonomisi bitmiş fabrikalar sıra ile iflas ediyor borsa çökmüş dolar 3 senedir baskı altında hangi yatirmci güvenip gelir yerli bile kaçarken bu borsaya yapmayın komik olmayın yaaa,Genel Bilgi/Durum
[KCHOL] Şuan bütün hisseyi sattım 250 12aya taksit var,Hedef Fiyat Sorgulama
[AKBNK] yıkım geldi Beyler dediğim oldu Bofa deligibi satıyor hadi hayırlısı biraz sonra heryer kizarir haftasonu iyi haberler olmuycak,Risk ve Haber Analizi
[THY] Her zamanki gibi robota bağlamışlar. +-0.25 gidip geliyor. Aldığıma pişman olduğum başka bir hisse olmadı. İşin ilginci aracı kurumlar bir yıldır tavsiye listelerinde tutuyorlar. Bu sayede kitleye çeken ky çekiyorlar,Genel Bilgi/Durum
"[KCHOL] alımlar önde ama nafile SPK Allah seni bildigi gibi yapsın ,",Alım-Satım Niyeti
"[AKBNK] Katarlılar alıyor, İngilizler satıyor. Bakalım kim kazanacak?",Alım-Satım Niyeti
[KCHOL] Arçelik aldığı için parayı oraya yatıracak,Genel Bilgi/Durum
[EREGL] bist 30 5 dk lık yeşilmum 12320 üstü olursa bir tane yola devam yoksa salar gibi y.t.d.,Hedef Fiyat Sorgulama
[KCHOL] Baskının sebebi maalt'a tahsisli sermaye artırımı için ödeyeceğimiz tutar var marina alımı için ödediğimiz muazzam tutar. Bunlar hep bilançoya negatif yansıyacak kısa- orta vadede. ytd,Risk ve Haber Analizi
[EREGL] Türkiye nin en büyük demir çelik fabrika sı ile milleti soydular resmen,Genel Bilgi/Durum
[GARAN] Alan bofa satan bilin bakalım kim OE DI GARANTİ YATIRIM,Alım-Satım Niyeti
[GUMUS] Jp morgan mesajı net veriyor .”gümüşe dokunanı dikerim”,Genel Bilgi/Durum
[EREGL] Ocakta ihtiyaç olan bölgelere transferler yaparsa tavan serileri başlar EREGLI sporda farkı yok onlardan....,Genel Bilgi/Durum
[GARAN] Alım satım gören arkadaşlar vardı ara sıra paylaşım yapabilir misiniz,Alım-Satım Niyeti
[EREGL] Citiii herşey onun başının altından çıkıyor zaten borsanın yükselmesini istemiyor anladığım kadsrı ile benim,Genel Bilgi/Durum
"[GUMUS] XAG/USD düşerken, USD arttığı için XAG/TRY artıyor.",Genel Bilgi/Durum
[GARAN] Enflasyon düşüyor yine aynı faiz düşüyor yine aynı bu ay enflasyon faiz düşse yine aynı değişen hiçbir şey yok arkadaşlar olan hep küçük yatımcıya oluyor arkadaşlar birgün yüz güldürmedi güldürmezde en kısa zamanda vedalaşacağız.,Risk ve Haber Analizi
[ALTIN] pazartesi nasıl başlar sizce altın,Piyasa Trend/Tahmin
"[KCHOL] Endeks çıkarken kıpırdamıyor, inerken ilk önce bu iniyor, böyle bir œ",Genel Bilgi/Durum
[AKBNK] Arkadaşlar enflasyon yüzde 31 akbank enflasyona göre artsa bile 86 yapar Tahtacı kendide zarar etmeyeceği için benim beklentim yıl sonu 96 dır,Risk ve Haber Analizi
[KCHOL] Neden hâlâ bu hissedesiniz beni çok şaşırtıyor bu,Genel Bilgi/Durum
"[EREGL] 3 seanstır son 15 dk ve karanlıktaki satışlardan kim hisseyi baskıladığı o kadar aleni ki… Kimin baskı yaptığı fiyat oluşumunda manüplatif hareket yaptığı o kadar belli ki, normalde dünya borsalarında bu hareketi yapsalar sizce ne olur ?",Genel Bilgi/Durum
[GUMUS] GRAM ALTIN 803 TL ÜSTÜ KAPANIŞTA 937 TL YE KADAR ASFALTI AĞLATIR - https://tr.tradingview.com/chart/XAUTRYG/P9EkRwng/,Hedef Fiyat Sorgulama
[GUMUS] gümüşü hangi siteden alıp saklaya bilirim en güvenli,Genel Bilgi/Durum
[THY] 2 gemi daha geliyormuş 2 battaniye daha mı alsam,Genel Bilgi/Durum
[ALTIN] Arkadaşlar 24 gr altın almıştım 982tl den sizce ne yapmalıyım,Genel Bilgi/Durum
[AKBNK] Yükseliş zamanı çok yakın beyler gücünüz yettiğince alın bu hisseyi,Piyasa Trend/Tahmin
[EREGL] kapanışı bofa bakalım 12161 a bist 30 da değdirebilecek mi bakalım:),Hedef Fiyat Sorgulama
[KCHOL] Altın uçuyor yine savaşlar yine başladı faizler artacak yine mejbur,Genel Bilgi/Durum
[GARAN] Katılmıyorum sana daha kötü pozitif ayrışan hafta sonları gördük aynı haber döndü ama siyasi herhangi bir kötü gelişme yoksa bu iyi olduğu anlamına gelir bu ayki enflasyon veririsi 0.50 nin altında gelecek borsa yıl sonu 12 bin üstü kapanış bekleniyor 12.340 ları zorlayacak gibi,Risk ve Haber Analizi
"[EREGL] Yapı kredi 280 bin bankofff 95 bin şohrt kontrad taşıyor. Ky long 191 bin işyatırım 122 bin long sizce gider mi bu hisse bankoff yapıkredi her türlü ümüğüne çöker bunun alım yapsalar bile arbitilaj için alıyorlar 15 kademe yukardan malı yüklü boşaltıp 23.78 e getiriyorlar yani enaz 2 ay belki 4 ay bundan cqcık olmaz günlükcüler için geçerli bu sözüm uzuncular zaten ayvayı yediler benim gibi,",Hedef Fiyat Sorgulama
[KCHOL] koç holding 108 TL ye gelemez.bofanın satışları tamamen karşılanıyor.,Genel Bilgi/Durum
[THY] İyide hiçbir hareketi doğru olmayan hissenin Neyinin Kademesini Seninle Tartışayım doğru hareketi isteyince yapıyor bende buna gıcık oluyorum yoksa tabiki yazarım,Genel Bilgi/Durum
[THY] Benim kendimi rahatlatma yolum dese mesajları ciddiye alınmayacak. aklı olan satar dediğim gibi amacım sattırmak o nedenle ağlama mesajları kesintisiz yapıyorum ki bezmiş olan insanların psikolojisine oynuyorum demiş olacak. Onu da diyemiyor bu nedenle. Fena köşeye sıkıştı ve bana önce cevap vermedi sonra ısrarla sorunca da 3 kere yok boş yapma yok endeks rallide bakalım bu ne yapabilecek vs saçmaladı. Elemansan elemanım de. Ne var ki bunda?:)))),Alım-Satım Niyeti
[USDTRY] gss primi 1981 lira mı olmuş sag lik ta dev rum yab tih sos yal pizza,Genel Bilgi/Durum
[GARAN] Yani genel olarak endexse bakmak gerek eğer yarın endexs 2 saatlikte 11250nin altında kalırsa. Sıkıntı. Tabi bunu hisse bazında söylemiyorum. Ama borsa geneline yansır bu.,Genel Bilgi/Durum
[GUMUS] küveyt reel gümüş veriyor değerlendirmek lazım,Genel Bilgi/Durum
[USDTRY] ABD iyi dizayn ediyor dünya iyiye gidiyor boşverin siz..bırakın kuru kuru milliyetçiliği...ta yu. b. gibi. sa. dda m. gibi. e sa. d. gibi. bicler. çıkıp. hayatı. zı. n dan. ediyor. ömürler. heba oluyor. yaşasın. dünya kardeşliği. tek devlet olalım. hür eşit. olalım mg. 🧐🤔🤗,Alım-Satım Niyeti
"[EREGL] 683,5 milyon para girişi var 461.9 milyon para çıkışı var Benim anlamadığım yeşil kapatmıyor kırmızı niye kapatıyor hisseye para girişi var yine kırmızı yakıyor",Genel Bilgi/Durum
"[GUMUS] Korkulan oldu !!! Adım adım savaşa ! Diplomatlar çekiliyor, jetler yola çıkıyor... (milliyet)...",Risk ve Haber Analizi
[GARAN] Yemin ederim bugün aklima geldin. 153'e yaklaştık ha siyah kuğu ortaya çıkar dedim. Ayrica geçmişe bakinca yakin zamanda 4 tane Salı gününde bankalar sert düştü. Bugün artik takip bile etmem hazir Bofa da satacak mal var.,Hedef Fiyat Sorgulama
"[THY] Burda millet fikrini varsa paylaşarak yardımcı olmak suçmu. Ne ağlaması, madem biraz matematik biliyorsan, son iki sene bu hisse çıkmışmı, çıkmamışmı? Eğer hala fikirde duruyorsan kesin tahtacının adamısın.",Genel Bilgi/Durum
"[GUMUS] BlackRock: Fed tahvil alımlarını acilen durdurmalı !! Varlık yönetim şirketi BlackRock, Fed'e piyasadan tahvil alımlarını acilen durdurması çağrısı yaptı.",Risk ve Haber Analizi
[GARAN] İlk 17 gün Aralık enflasyonu açısından çok iyi geçti. Böyle devam ederse enflasyon 0.70 alti bile gelebilir.,Risk ve Haber Analizi
"[AKBNK] Yasin Eşma bende sizinle aynı kanıdayım Yasin bey,faiz düşürmeleri tabiki bizim için önemli...bugün ekonomi makalelerinde okudum bunları...umarım sadece kendi yorumlarıdır..",Genel Bilgi/Durum
[THY] faizlerin düşmesi borsanın çıkmasına potansiyel ise faziler tirmanirken 7 binde olan borsa faiz zirvede iken nasıl 12 bin oldu varmı açıklayacak bir arkadaş ?,Risk ve Haber Analizi
[ALTIN] 5.00 xau ne anlama geliyo arkadaşlar,Genel Bilgi/Durum
[USDTRY] yeni yıla ucarark gidiyor bakalım asgari ucretki eline parası geçince kaç dolar erimiş olacak,Alım-Satım Niyeti
[ALTIN] Son 50 yıllık grafige göre altın gramı 2027 yılında 7 bin TL olacak.,Hedef Fiyat Sorgulama
[GARAN] Cuma ka pa nışa bakarsan gelecek hafta Xbank yerle bir olur dersin. Xbank dışında herkes yeri öptü. Teknik tek başına bir anlam ifade etmez. Şu 2 günü atlatalım da gerisi gelecek inaniyorum.,Alım-Satım Niyeti
[KCHOL] bu dusus cok tuhaf.koc holding ile ilgili bir operasyon olacak desem koc iştirakleri gunu pozitif kapatmış. yükseltmeyen bir kağıt endeksin yatay olduğu günde yuzde 3 neden duser ?,Risk ve Haber Analizi
