text,label
"[BIST100] yarın gaplı açılış bekliyorum",Piyasa Trend/Tahmin
"[KCHOL] piyasa değeri çok ucuz kaldı kopması lazım",Piyasa Trend/Tahmin
"[GUMUS] manipülasyon bitince gümüşü kimse tutamaz",Piyasa Trend/Tahmin
"[USDTRY] doların önünü kesemezler bu gidişat kötü",Piyasa Trend/Tahmin
"[ALTIN] ons tarafında ikili dip oluştu yükseliş başlıyor",Piyasa Trend/Tahmin
"[THY] iştiraklerin halka arzı gelirse uçar",Piyasa Trend/Tahmin
"[EREGL] bu fiyatlar eregli için saka gibi",Piyasa Trend/Tahmin
"[GARAN] hacimli kırılım geldi artık yön yukari",Piyasa Trend/Tahmin
"[AKBNK] msci endeksine girişi fiyati yukari taşır",Piyasa Trend/Tahmin
"[BIST100] nakitte bekleyenler treni kaçıracak",Piyasa Trend/Tahmin
"[KCHOL] kurumsal alımlar devam ediyor ralli kapıda",Piyasa Trend/Tahmin
"[USDTRY] 35 desteği çok sağlam çalışıyor",Piyasa Trend/Tahmin
"[ALTIN] enflasyon olan yerde altın düşmez ralli başlar",Piyasa Trend/Tahmin
"[THY] endeksin abisi yine sahneye çıkacak",Piyasa Trend/Tahmin
"[EREGL] orta vadede ihya eder bu kağıt",Piyasa Trend/Tahmin
"[GARAN] bankacılıkta ralli sezonu açıldı",Piyasa Trend/Tahmin
"[AKBNK] spek değil gerçek yükseliş bu",Piyasa Trend/Tahmin
"[BIST100] kâr satışları bitti yükseliş kaldığı yerden devam",Piyasa Trend/Tahmin
"[KCHOL] yabancı payı artıyor yükseliş kaçınılmaz",Piyasa Trend/Tahmin
"[GUMUS] bedava fiyatlar bunlar ilerde çok aranacak",Piyasa Trend/Tahmin
"[USDTRY] doların ateşi sönmüyor her gün yeni rekor",Piyasa Trend/Tahmin
"[ALTIN] fiziki altın her zaman en iyisi ralli geliyo",Piyasa Trend/Tahmin
"[THY] 3. çeyrek bilançosu şov yapacak",Piyasa Trend/Tahmin
"[EREGL] hantal mandal ama yükselince tam yükselir",Piyasa Trend/Tahmin
"[GARAN] endeksi tek başına sırtlar bu kağıt",Piyasa Trend/Tahmin
"[AKBNK] faiz indirimi beklentisi bankaları uçurur",Piyasa Trend/Tahmin
"[BIST100] mega boğa piyasası yakında başlayacak",Piyasa Trend/Tahmin
"[KCHOL] güven veren tek hisse bu ralli hayırlı olsun",Piyasa Trend/Tahmin
"[USDTRY] kur korumalıdan çıkan dolara koşar kur patlar",Piyasa Trend/Tahmin
"[ALTIN] ons 2300 altına sarkmazsa yön yukarı",Piyasa Trend/Tahmin
"[THY] buralardan toplayan köşeyi döner",Piyasa Trend/Tahmin
"[EREGL] temettü verimliliği artarsa kimse tutamaz",Piyasa Trend/Tahmin
"[GARAN] endeksin en sağlam kalesi bankalar",Piyasa Trend/Tahmin
"[AKBNK] teknik çok güzel duruyor uçuşa hazır",Piyasa Trend/Tahmin
"[BIST100] her düşüş bir alım fırsatıdır korkmayın",Piyasa Trend/Tahmin
"[KCHOL] koç holding olmadan ralli olmaz",Piyasa Trend/Tahmin
"[GUMUS] sabreden gümüşte parayı vurur",Piyasa Trend/Tahmin
"[USDTRY] makas aralığı kapansa dolar uçacak",Piyasa Trend/Tahmin
"[ALTIN] ons tarafında 2700 hayal değil bu sene",Piyasa Trend/Tahmin
"[THY] devasa yatırımlar meyvesini verecek",Piyasa Trend/Tahmin
"[EREGL] sektörün lideri yine eregli olacak",Piyasa Trend/Tahmin
"[GARAN] işlem hacmi rekor kırıyor ralli kapıda",Piyasa Trend/Tahmin
"[AKBNK] bankalar ucuz kaldı piyasa bunu görecek",Piyasa Trend/Tahmin
"[BIST100] yabancı gelince görün siz şenliği",Piyasa Trend/Tahmin
"[KCHOL] portföyün olmazsa olmazı uçacak",Piyasa Trend/Tahmin
"[USDTRY] dolar kuru 30 altına bir daha inmez",Piyasa Trend/Tahmin
"[ALTIN] her yıl kazandıran tek şey altın ralli devam",Piyasa Trend/Tahmin
"[BIST100] yarın yeşil bi gün bizi bekliyor",Piyasa Trend/Tahmin
"[EREGL] 45 altı her yerden ekleme yaparım portföyü doldurdum",Alım-Satım Niyeti
"[USDTRY] dolarımı bozdum kchol geçtim hadi bakalım",Alım-Satım Niyeti
"[GARAN] yarısını sattım kalanlarla devam risk almiyorum",Alım-Satım Niyeti
"[AKBNK] maliyet düşürmek için son kurşunu attım",Alım-Satım Niyeti
"[THY] buralardan vedalaştık kalanlara bol kazançlar",Alım-Satım Niyeti
"[BIST100] full nakite geçtim bekliyorum ortalık karışık",Alım-Satım Niyeti
"[ALTIN] fizikselden çıktım banka hesabına geçtim",Alım-Satım Niyeti
"[GUMUS] ufak ufak topluyorum 1-2 sene bakmicam",Alım-Satım Niyeti
"[KCHOL] bugün yüklü girdik tahtacıyla kapışıcaz",Alım-Satım Niyeti
"[THY] kol kestik çıktık çok bekletti bizi",Alım-Satım Niyeti
"[EREGL] 50 bin lotla aranızdayım hayırlı olsun",Alım-Satım Niyeti
"[GARAN] dün sattık bugün yükseliyor şansıma tüküreyim",Alım-Satım Niyeti
"[AKBNK] kârı realize ettim bereket versin",Alım-Satım Niyeti
"[BIST100] dipten topladık malları şimdi izleme zamanı",Alım-Satım Niyeti
"[USDTRY] maaşı aldık hemen dolara gömdük",Alım-Satım Niyeti
"[ALTIN] gram altın aldım yastık altına attım",Alım-Satım Niyeti
"[KCHOL] kademeli alıma başladım buralar ucuz",Alım-Satım Niyeti
"[THY] bu fiyattan kaçmaz diyip daldık içeri",Alım-Satım Niyeti
"[EREGL] zararına sattım lanet olsun bu kağıda",Alım-Satım Niyeti
"[AKBNK] portföye banka ekledik endeks bekliyoruz",Alım-Satım Niyeti
"[BIST100] hisseleri boşalttım altına geçtim güvenli liman",Alım-Satım Niyeti
"[USDTRY] 32'den topladıklarımı 34'ten verdim",Alım-Satım Niyeti
"[GUMUS] gümüş fonu aldım uzun vade beklicem",Alım-Satım Niyeti
"[GARAN] tavan bekledik ama gitmeyince sattım",Alım-Satım Niyeti
"[KCHOL] her ay düzenli alıyorum birikim yapıyorum",Alım-Satım Niyeti
"[THY] stop oldum piyasa çok bozdu",Alım-Satım Niyeti
"[EREGL] 42 tl'den ekleme yaptım maliyet 48 oldu",Alım-Satım Niyeti
"[AKBNK] tepeden aldık yine bekleyeceğiz anlaşılan",Alım-Satım Niyeti
"[BIST100] kredi çekip girdik hadi hayırlısı",Alım-Satım Niyeti
"[ALTIN] ons düşerken alım yapıyorum gram artacak",Alım-Satım Niyeti
"[USDTRY] bankadaki doları çektim fizikiye döndüm",Alım-Satım Niyeti
"[GUMUS] yarısını bugün boşalttım çok şişmişti",Alım-Satım Niyeti
"[GARAN] bu fiyata garan mı olur diyip girdik",Alım-Satım Niyeti
"[KCHOL] %10 karı gördüm çıktım bereket versin",Alım-Satım Niyeti
"[THY] düşüşü fırsat bildik portföyü güncelledik",Alım-Satım Niyeti
"[EREGL] hanımın bilezikleri bozdurup eregli aldık",Alım-Satım Niyeti
"[AKBNK] trade etmek için aldım akşam veririm",Alım-Satım Niyeti
"[BIST100] tüm malı boşalttım huzur nakitteymiş",Alım-Satım Niyeti
"[ALTIN] çeyrekleri topladık bekliyoruz",Alım-Satım Niyeti
"[USDTRY] dolar aldık paramızı korumaya çalışıyoruz",Alım-Satım Niyeti
"[GUMUS] sabahtan ekleme yaptım maliyet düşürdüm",Alım-Satım Niyeti
"[GARAN] 100 bin tl ile giriş yaptım",Alım-Satım Niyeti
"[KCHOL] çıkış yaptım hisse çok ağırlaştı",Alım-Satım Niyeti
"[THY] 280'den aldıklarımı 310'dan okuttum",Alım-Satım Niyeti
"[EREGL] ömürlük diye aldım ekranı kapattım",Alım-Satım Niyeti
"[AKBNK] bugün almadım ama ptesi almayı düşünüyorum",Alım-Satım Niyeti
"[BIST100] ufak bi miktar aldım denemek için",Alım-Satım Niyeti
"[ALTIN] düğün takılarını altına çevirdik bekliyoruz",Alım-Satım Niyeti
"[USDTRY] faiz artınca dolar sattım mevduata geçtim",Alım-Satım Niyeti
"[GUMUS] gümüşten çıkış yaptım altına döndüm",Alım-Satım Niyeti
"[GARAN] sabahki düşüşte kaptım biraz",Alım-Satım Niyeti
"[KCHOL] temettü parasıyla yine hisse aldım",Alım-Satım Niyeti
"[THY] maliyet 250 beklemeye devam",Alım-Satım Niyeti
"[EREGL] her düşüşte 100 lot alıyorum",Alım-Satım Niyeti
"[AKBNK] bankalar gitmez diyip sattım pişmanım",Alım-Satım Niyeti
"[BIST100] portföyü çeşitlendirdim risk dağıttım",Alım-Satım Niyeti
"[ALTIN] makas çok diye bankadan almadım dışardan aldım",Alım-Satım Niyeti
"[USDTRY] kur korumalı bitti dolara geçtim",Alım-Satım Niyeti
"[GUMUS] 26 seviyesinden full girdik",Alım-Satım Niyeti
"[GARAN] bugün kâr al yaptım çok bekletti",Alım-Satım Niyeti
"[KCHOL] lot sayımı artırıyorum sürekli",Alım-Satım Niyeti
"[THY] tavan serisi başlar diye aldım ama tık yok",Alım-Satım Niyeti
"[EREGL] 50 tl hedefle bekliyorum alım yaptım",Alım-Satım Niyeti
"[AKBNK] zararına verdim başka kağıda geçtim",Alım-Satım Niyeti
"[BIST100] endeks düştükçe topluyorum",Alım-Satım Niyeti
"[ALTIN] gram bazında birikime başladım",Alım-Satım Niyeti
"[USDTRY] dolar alıp beklemek en mantıklısı",Alım-Satım Niyeti
"[GUMUS] takaslar çok iyiydi aldım",Alım-Satım Niyeti
"[GARAN] bankalar ucuz kaldı ekleme yaptım",Alım-Satım Niyeti
"[KCHOL] 180'den girdim bekliyorum",Alım-Satım Niyeti
"[THY] hisseyi boşalttım tatile gidiyorum",Alım-Satım Niyeti
"[EREGL] bu fiyata eregli bulmuşum kaçırır mıyım aldım",Alım-Satım Niyeti
"[AKBNK] kâr gördüm mü kaçarım",Alım-Satım Niyeti
"[BIST100] nakitte kalmak en büyük kâr şu an",Alım-Satım Niyeti
"[ALTIN] fiziksel altın her zaman candır topluyoruz",Alım-Satım Niyeti
"[USDTRY] 33'ten aldım 35'te veririm",Alım-Satım Niyeti
"[GUMUS] gram gümüş aldım bankadan",Alım-Satım Niyeti
"[GARAN] bugün çok oynak hiç bulaşmadım",Alım-Satım Niyeti
"[KCHOL] temettü için aldım tutuyorum",Alım-Satım Niyeti
"[THY] 300'den vedalaştık",Alım-Satım Niyeti
"[AKBNK] 120 desteği kırılırsa nereye kadar iner?",Hedef Fiyat Sorgulama
"[KCHOL] hedefim 250 orta vade beklicem",Hedef Fiyat Sorgulama
"[THY] 350 görür mü bu sene bilgisi olan var mı",Hedef Fiyat Sorgulama
"[EREGL] destek 40 mı 42 mi teknikçiler bi baksın",Hedef Fiyat Sorgulama
"[GARAN] hedef fiyat 150 diyolar ama ben inanmıyorum",Hedef Fiyat Sorgulama
"[ALTIN] ons tarafında 2400 direnci geçilir mi?",Hedef Fiyat Sorgulama
"[USDTRY] 32 altı hayal mi oldu artık?",Hedef Fiyat Sorgulama
"[BIST100] gap kapamaya iner mi ne dersiniz",Hedef Fiyat Sorgulama
"[GUMUS] bu meretin hedefi kaç acaba çok bekletti",Hedef Fiyat Sorgulama
"[AKBNK] direnci zorluyor kırarsa 100 üstü net",Hedef Fiyat Sorgulama
"[THY] kaç tl olur yıl sonu tahmini olan?",Hedef Fiyat Sorgulama
"[EREGL] maliyet 52 kurtarır mıyız beyler",Hedef Fiyat Sorgulama
"[GARAN] 110 sağlam destek ordan döner",Hedef Fiyat Sorgulama
"[KCHOL] fibonacciye göre 220 yolu açık",Hedef Fiyat Sorgulama
"[ALTIN] gramda 3500 bekleyen var mı aranızda",Hedef Fiyat Sorgulama
"[BIST100] 12 bin puan hedefi hala geçerli mi",Hedef Fiyat Sorgulama
"[USDTRY] kur 45 olur mu sene sonuna kadar",Hedef Fiyat Sorgulama
"[GUMUS] 30 dolar direnci çok kuvvetli geçilir mi",Hedef Fiyat Sorgulama
"[AKBNK] 50 lirada destek yapar mı sizce",Hedef Fiyat Sorgulama
"[THY] 400 lira hedef veren aracı kurumlar haklı mı",Hedef Fiyat Sorgulama
"[EREGL] bu hisse 60'ı ne zaman görür",Hedef Fiyat Sorgulama
"[GARAN] 130 altı uçurum mu?",Hedef Fiyat Sorgulama
"[KCHOL] 230 direncini kıramadı aşağı mı süzülür",Hedef Fiyat Sorgulama
"[BIST100] düşüşte destek seviyemiz neresi",Hedef Fiyat Sorgulama
"[ALTIN] ons 2600 hedefi gerçekçi mi",Hedef Fiyat Sorgulama
"[USDTRY] doların dibi neresi bilen var mı",Hedef Fiyat Sorgulama
"[GUMUS] gümüş gramda 40 lira olur mu",Hedef Fiyat Sorgulama
"[THY] rsi çok şişti soğuma nereye kadar sürer",Hedef Fiyat Sorgulama
"[EREGL] düşen trend ne zaman kırılır",Hedef Fiyat Sorgulama
"[AKBNK] yabancı kurumların hedef fiyatı kaç",Hedef Fiyat Sorgulama
"[BIST100] 9500 desteği çalışır mı",Hedef Fiyat Sorgulama
"[KCHOL] hedef kaç alsak mi buralardan",Hedef Fiyat Sorgulama
"[ALTIN] gram altın 4 bin tl'yi ne zaman görür",Hedef Fiyat Sorgulama
"[USDTRY] merkez bankası hedefi 36 mı",Hedef Fiyat Sorgulama
"[GARAN] 160 hedef veren analist kimdi",Hedef Fiyat Sorgulama
"[THY] 330 tl direnci çok zorluyor",Hedef Fiyat Sorgulama
"[EREGL] maliyet düşürmek için 35'i mi bekleyelim",Hedef Fiyat Sorgulama
"[AKBNK] banka hisselerinde tavan neresi",Hedef Fiyat Sorgulama
"[BIST100] 11 bin bandı ne zaman geçilir",Hedef Fiyat Sorgulama
"[KCHOL] koç holding 300 lira olur mu",Hedef Fiyat Sorgulama
"[GUMUS] ons gümüşte 35 dolar beklentisi var mı",Hedef Fiyat Sorgulama
"[ALTIN] altında düzeltme nereye kadar gelir",Hedef Fiyat Sorgulama
"[USDTRY] kurda 38 seviyesi direnç mi",Hedef Fiyat Sorgulama
"[GARAN] piyasa değeri ne zaman 200 milyar olur",Hedef Fiyat Sorgulama
"[THY] bedelsiz sonrası hedef kaç olur",Hedef Fiyat Sorgulama
"[EREGL] 45 üstünde kalıcılık sağlar mı",Hedef Fiyat Sorgulama
"[AKBNK] teknik analizde hedef neresi gözüküyor",Hedef Fiyat Sorgulama
"[BIST100] bollinger bandı daraldı yön neresi",Hedef Fiyat Sorgulama
"[KCHOL] hisse başı kâr hedefi ne",Hedef Fiyat Sorgulama
"[ALTIN] çeyrek altın fiyatı nereye gidiyor",Hedef Fiyat Sorgulama
"[USDTRY] doların gerçek değeri kaç sizce",Hedef Fiyat Sorgulama
"[GUMUS] rasyo hedefi neresi",Hedef Fiyat Sorgulama
"[THY] 10 dolar hedefi vardı o ne oldu",Hedef Fiyat Sorgulama
"[EREGL] çelik üretimi artarsa hedef kaç olur",Hedef Fiyat Sorgulama
"[GARAN] 145 geçilirse 170 gelir mi",Hedef Fiyat Sorgulama
"[AKBNK] bugün 60'ı görür müyüz",Hedef Fiyat Sorgulama
"[BIST100] ayı tuzağı mı bu nereye kadar düşer",Hedef Fiyat Sorgulama
"[KCHOL] 210 tl desteği önemli mi",Hedef Fiyat Sorgulama
"[ALTIN] ons 2200'e mi süzülüyor",Hedef Fiyat Sorgulama
"[USDTRY] sene sonu 40 tl altı kalır mı",Hedef Fiyat Sorgulama
"[GUMUS] gümüşte boğa hedefi neresi",Hedef Fiyat Sorgulama
"[THY] global rakip fiyatları kaç tl",Hedef Fiyat Sorgulama
"[EREGL] endeks 10 binken eregli niye 40",Hedef Fiyat Sorgulama
"[AKBNK] 115 tl direnci ne zaman kırılır",Hedef Fiyat Sorgulama
"[GARAN] bankacılık endeksi hedef kaç",Hedef Fiyat Sorgulama
"[BIST100] 10500 psikolojik sınır mı",Hedef Fiyat Sorgulama
"[KCHOL] holdingde iskonto oranı kaç",Hedef Fiyat Sorgulama
"[ALTIN] gram altın 2800'e iner mi",Hedef Fiyat Sorgulama
"[USDTRY] kurda patlama olursa hedef kaç",Hedef Fiyat Sorgulama
"[GUMUS] fiziki gümüş hedefi olan var mı",Hedef Fiyat Sorgulama
"[THY] 320'den dönermi acaba",Hedef Fiyat Sorgulama
"[EREGL] bu temettüyle 50 olması lazım değil mi",Hedef Fiyat Sorgulama
"[AKBNK] hacimli kırışta ilk hedef neresi",Hedef Fiyat Sorgulama
"[BIST100] düzeltme bittiyse hedef neresi",Hedef Fiyat Sorgulama
"[GARAN] 150 lira çok mu zor",Hedef Fiyat Sorgulama
"[KCHOL] portföyde hedef fiyatım 260",Hedef Fiyat Sorgulama
"[ALTIN] altın ne zaman 3 bin olur",Hedef Fiyat Sorgulama
"[USDTRY] kurda 33 desteği kırılır mı",Hedef Fiyat Sorgulama
"[GUMUS] 29 dolar üstü kalıcı olur mu",Hedef Fiyat Sorgulama
"[THY] yarın 315 görür müyüz",Hedef Fiyat Sorgulama
"[BIST100] fed toplantısı öncesi temkinli olmak lazım",Risk ve Haber Analizi
"[GUMUS] abd verileri kötü geldi bu akşam hareketli olur",Risk ve Haber Analizi
"[BIST100] kap haberi düştü mü niye böyle çakıldı bu?",Risk ve Haber Analizi
"[EREGL] demir çelik fiyatları düşüyor işimiz zor",Risk ve Haber Analizi
"[USDTRY] enflasyon rakamları gelince piyasa karışır",Risk ve Haber Analizi
"[THY] petrol fiyatları artarsa kar marjı düşer mi acaba",Risk ve Haber Analizi
"[GARAN] faiz artışı gelirse bankalar için iyi olur",Risk ve Haber Analizi
"[KCHOL] iştiraklerin satışı gündemde diyorlar doğru mu",Risk ve Haber Analizi
"[ALTIN] savaş riski varken altın düşmez arkadaş",Risk ve Haber Analizi
"[BIST100] Moody's not artırırsa burası bayram yeri olur",Risk ve Haber Analizi
"[AKBNK] bilançoda beklenti çok yüksek riskli",Risk ve Haber Analizi
"[USDTRY] mb müdahalesi gelir mi buralardan",Risk ve Haber Analizi
"[EREGL] avrupa'daki resesyon bizi de vurur",Risk ve Haber Analizi
"[THY] uçuş yasakları falan gelmez di mi yine",Risk ve Haber Analizi
"[BIST100] jeopolitik riskler fiyatlanıyor şu an",Risk ve Haber Analizi
"[ALTIN] merkez bankaları altın topluyor haberiniz olsun",Risk ve Haber Analizi
"[GUMUS] güneş paneli üretimi artarsa gümüş uçar",Risk ve Haber Analizi
"[USDTRY] cari açık verileri piyasayı bozabilir",Risk ve Haber Analizi
"[KCHOL] yeni ceo açıklamaları çok olumluydu",Risk ve Haber Analizi
"[GARAN] kredi notu artışı bankalara yarar",Risk ve Haber Analizi
"[AKBNK] temettü dağıtmama kararı mı geldi",Risk ve Haber Analizi
"[BIST100] borsaya vergi mi geliyor söylentisi var",Risk ve Haber Analizi
"[THY] kaza haberi var mı niye düştü bu",Risk ve Haber Analizi
"[EREGL] cevher fiyatları artıyor maliyetler yükselecek",Risk ve Haber Analizi
"[ALTIN] abd enflasyonu beklenti üstü gelirse ons düşer",Risk ve Haber Analizi
"[USDTRY] swap kanalları açılırsa dolar düşer mi",Risk ve Haber Analizi
"[GUMUS] endüstriyel talep düşerse gümüş çöker",Risk ve Haber Analizi
"[KCHOL] enerji yatırımları hakkında kap geldi",Risk ve Haber Analizi
"[GARAN] dijital bankacılık lisansı haberi olumlu",Risk ve Haber Analizi
"[AKBNK] sendikasyon kredisi haberi geldi mi",Risk ve Haber Analizi
"[BIST100] yabancı raporları borsayı baskılıyor",Risk ve Haber Analizi
"[THY] havalimanı grevleri uçuşları etkiler mi",Risk ve Haber Analizi
"[EREGL] teşvik haberi gelirse uçar bu kağıt",Risk ve Haber Analizi
"[ALTIN] fed faizi sabit tutarsa altın rahatlar",Risk ve Haber Analizi
"[USDTRY] dış borç ödeme takvimi yaklaşıyor risk var",Risk ve Haber Analizi
"[GUMUS] gümüş madenlerindeki grev fiyatı etkiler",Risk ve Haber Analizi
"[KCHOL] yapı kredi satışı ne oldu ses yok",Risk ve Haber Analizi
"[GARAN] enflasyon muhasebesi bilançoyu nasıl etkiler",Risk ve Haber Analizi
"[AKBNK] takipteki krediler oranı yükselmiş risk",Risk ve Haber Analizi
"[BIST100] ptf verileri sanayi için kötü geldi",Risk ve Haber Analizi
"[THY] akaryakıt hedge edilmiş miydi bilen var mı",Risk ve Haber Analizi
"[EREGL] ithal çeliğe vergi gelirse eregli uçar",Risk ve Haber Analizi
"[ALTIN] ortadoğu yine karışık altın çıkar",Risk ve Haber Analizi
"[USDTRY] kur korumalı mevduat çıkışları tehlikeli",Risk ve Haber Analizi
"[GUMUS] dijital para haberleri gümüşü etkiler mi",Risk ve Haber Analizi
"[KCHOL] holdingin borçluluk yapısı çok sağlam",Risk ve Haber Analizi
"[GARAN] para politikası kurulu kararı ne olur",Risk ve Haber Analizi
"[AKBNK] mevduat faizleri artarsa borsa düşer",Risk ve Haber Analizi
"[BIST100] cds puanı düşüyor borsa için olumlu",Risk ve Haber Analizi
"[THY] turizm sezonu beklentileri revize edildi",Risk ve Haber Analizi
"[EREGL] temettü dağıtımı iptal mi edildi",Risk ve Haber Analizi
"[ALTIN] gümüş altına göre ucuz kaldı haberleri var",Risk ve Haber Analizi
"[USDTRY] dxy endeksi yükseliyor dolar artar",Risk ve Haber Analizi
"[GUMUS] spekülatif haberlere dikkat edin",Risk ve Haber Analizi
"[KCHOL] ford otosan bilançosu holdingi taşır",Risk ve Haber Analizi
"[GARAN] banka karlılıkları düşecek diyorlar",Risk ve Haber Analizi
"[AKBNK] bedelli sermaye artırımı riski var mı",Risk ve Haber Analizi
"[BIST100] borsa İstanbul msci endeksinden çıktı mı",Risk ve Haber Analizi
"[THY] yeni uçak siparişleri hakkında haber var",Risk ve Haber Analizi
"[EREGL] maden sahası keşfi haberi doğru mu",Risk ve Haber Analizi
"[ALTIN] altındaki bu düşüşün sebebi ne haberi var mı",Risk ve Haber Analizi
"[USDTRY] mb rezervleri artıyormuş dolar düşer mi",Risk ve Haber Analizi
"[GUMUS] bankaların gümüş stoku bitti mi",Risk ve Haber Analizi
"[KCHOL] savunma sanayi ihaleleri holdinge yarar",Risk ve Haber Analizi
"[GARAN] yabancı banka satın alacak diyorlar",Risk ve Haber Analizi
"[AKBNK] qr kodla ödeme yaygınlaşırsa bankalar kazanır",Risk ve Haber Analizi
"[BIST100] deprem riski istanbul borsasını korkutuyor",Risk ve Haber Analizi
"[THY] kargo birimi halka arz edilecek haberi",Risk ve Haber Analizi
"[EREGL] isdemir yangını eregliyi nasıl etkiler",Risk ve Haber Analizi
"[ALTIN] çin altın alımını durdurdu haberi yalan mı",Risk ve Haber Analizi
"[USDTRY] kur 32'ye sabitlendi mi haber yok",Risk ve Haber Analizi
"[GUMUS] gümüşte arz açığı var diyor analistler",Risk ve Haber Analizi
"[KCHOL] yenilenebilir enerji yatırımı kap haberi",Risk ve Haber Analizi
"[GARAN] kredi limitleri daralıyor bankalar sıkıntıda",Risk ve Haber Analizi
"[AKBNK] mobil uygulama çöktü haberi hisseyi düşürür",Risk ve Haber Analizi
"[BIST100] erken seçim söylentileri piyasayı gerer",Risk ve Haber Analizi
"[THY] brent petrol düşerse thy uçar",Risk ve Haber Analizi
