text,label
Tam 6 Yılımı geçirdim ben bu hissede kazandım diye Övmem 3 yıldır Övülecek hiçbir doğru hareketi yok Ona Bakarsan bir Ton Hisse kazandırdı Çoğu kazandırmaya devam ediyor hayırdır yani,Genel Bilgi/Durum
Bu hisseyi alan arkadas pd dd fiyatına bakıyormu acaba neye gore alıyorsunuz 2 ustu pahalı dir bunun 6.18 aşırı yüksek,Genel Bilgi/Durum
burda pazarliyirmusun bilmiyorum ama pd dd değeri düşük en guzel hisselerden biri bende simdi farkına vardım iskontolu resmen,Genel Bilgi/Durum
Uçak kalktı bakalım ne zamana kadar uçacak.,Alım-Satım Niyeti
Önemli bir direncin çok üstünde kapanış yaptı diye seviniyorum ben. Hem de kısa vadeli ortalamaları birbirine yaklaştırıyor bu hareketiyle. Sabah da yazdım bunu. Anlamayanlar anlamasın. Üzülmeye ağlamaya devam etsinler. Çok da umrumda:)))),Piyasa Trend/Tahmin
Bende Mesajları görünce Zannettim hisse 281 üstüne attı diye düşündüm halbuki fiyata bak 3 yıl bekleyen yükselmeyen bi hisse 4 aydır Sadece düşen dip yapan bi hisse UTANIRDA bugün bari yüzde 5 yada yüzde 7 yapar ama Nerde O Utanma duygusu,Genel Bilgi/Durum
endeks 2.10 giderken thy 2.14 gitti diye bayram mı edicez şimdi. endeks 1 gidee bu 0.5 düşer endeks sabit kalır bi 1.5 düşer hep bunları gördük. ya endeks 11500 iken 325 olan hisse endeks 11500 e dayanmışken 274 ya. neyine bayram neyine kutlama,Genel Bilgi/Durum
haftalıkta düşüşte olan bir hisse 312 üstü iki kapanış görmeden alınmaz ytd,Piyasa Trend/Tahmin
Her düşüşün bir de çıkışı var,Piyasa Trend/Tahmin
sen o düşüşü dipte yakalamaya çalışırsan 280 ler den bir döner 6 ay uğraşırsın trade yapıyorsan alabilirsin ama herkese göre değil,Piyasa Trend/Tahmin
282 görüp aşağı salmış bir hisse . çıksın çıksın :),Genel Bilgi/Durum
gördü kapanış öncesi karanlıkta gördü ve kapanış . Demek ki anlayan anlayan kademelerin ne olduğunu resnen karanlıkta seans içi görmediği seviyeyi görüp kapanış yaptı. Sen ister anla ister anlama.,Piyasa Trend/Tahmin
Bofa geldi bugun bofa tutmuyor fazla ama şanşıma bi ufak ralli yaptırırsa yeter :),Piyasa Trend/Tahmin
bofa mal aldırmadan hisseyi yükseltiyor pazartesi salı satar her hafta aynı numara,Piyasa Trend/Tahmin
"Emrah ve Ati gibiler neden var? Silkeleme faaliyetine destek için. Emre Un'a cevap. te 274,25 bu arada:))",Hedef Fiyat Sorgulama
1 tl artmış diye koşa koşa mal alacağmızı sanıyor bazı çok bilmiş avveller 300 üstü görmeden tek hisse alınmaz ytd,Genel Bilgi/Durum
"Günlükte 276,75 i fiyatlıyordu bugün:))) 272,75 ve üstü her kapanış bugün çok kıymetli. Ağlayana kadar söylenilenlere kulak vereceltiniz. Olanı anlamaya değil ağlama faaliyetine odaklanın. Sulu olan az daha sulansın.:)))",Piyasa Trend/Tahmin
Türkiye'nin altın yumurtlayan kağıdının haline bak iki yıldır hareket yok nerdeyse normal şartlarda bu hisseye girmek için araaya adam koymak gerekirdi,Genel Bilgi/Durum
Burda dönen tezgâhı ancak yabancı yatırımcı dağıtır oda nezaman gelirse artık...bizi bu tezgahta yalnız bırakan şirket utansın ne diyim artık,Risk ve Haber Analizi
Bankalar show yapıyor değil diğer bist 30 özellikle senkronize bu durumla. Aksi olsaydı önceki kapanışla bugün endekste 5 günlük ortalama 13 günlük altına düşüyordu bugün aslında. Dolayısıyla bankaların başlattığı şeye dua edin. Show diye olayı basite indirmeyin. Bankalar her zaman aynadır.,Piyasa Trend/Tahmin
"5 günlük, (13 değil) 21 altına düşüyordu olacaktı. Şu anda bu durum ortadan kalktı.",Genel Bilgi/Durum
Burda sadece eflasyona yenilirsin iki kademede trend yapılıyor zarar olmaz,Piyasa Trend/Tahmin
Tek hissede olmak pek akıllıca bir karar değil özellikle ne yaptığınızı çok bilmiyorsanız bilerek trade etmek gibi.,Genel Bilgi/Durum
Bugün bankaları yükselte yükselte alıp ptesi sabahı 10.00 da muhtemel 0.7aralık enflasyonu ile yapılacak o çok güzel yelde saplayacakların altyapısı mallaru toplar ptesi akşam az yukardan servis ederler bence. Sonra? Sonrası buranın bokkpartili bokkbademli badem bıyıklı pzzvnglerrinde.burayı birtek onlar bilir birde kadrolu forum yaveri,Risk ve Haber Analizi
Bütün portföy buraya tasıdım sayılır satacağım her hisseyi buraya taşımaya devam spekletör,Genel Bilgi/Durum
Şirket para kazanır faize yatırır. Biz para kazanır şirkete yatırırız.,Risk ve Haber Analizi
Çin e vize kalkmış hisse tavan olur diyenler vardi,Risk ve Haber Analizi
"Sabah sana soru sorduk. Bu yazdığın mesajların kendini rahatlatma yolun mu yoksa aklı olan satar diye vaktinde yazdığın mesajların devamı niteliğinde mi diye. Cevap veremedin. Aşağı tükürsen sakal, yukarı tükürsen bıyık durumu olştu ve sen resmen kitlendin:))))))) Alakasız cevaplar verdin 3-4 kere ısrarla sormama rağmen.",Genel Bilgi/Durum
1.30 primli mi gelde gülme 4 aydır Endeks sadece yukarı çıkıyor THY Sadece düşüyor halen Primden bahsediyor Ulan fiyat şuan Zirvesinin üstünde olması lazım MAL,Genel Bilgi/Durum
Gmrdüğü en yüksek fiyattan hisse alan sellekse buna ben veya başkası bir şey yapamaz. Ders olmuş mudur? Sanmıyorum. Gider gene başka bir gördüğü en yüksek olan hisseye aa bu yükseliyor hemen cabucak kazanacağım diye gene atlar.,Genel Bilgi/Durum
Napmaya Çalışıyoruz mesala RUH Hastası hisse yükselince diyor Allahım Sen Akıl fikir Ver bu hisse 3 Senedir yükselmedi Anla SOK KAFANA Sadece Al Sat için insanların Parası Erisin diye yukarı aşağı yaptı Okadar hiçbir İstikrarlı hareket yapmadı MA,Genel Bilgi/Durum
"Emre sabahtan beri laf ediyorsun da.. Bak hisse günlükte %1,30 primli. İlerleyen günlerde bu primlenme devam ederse SENİN MAAŞLI OLDUĞUN VE net olarak Ati vb ile burada sattırmaya çalıştığın da anlaşılmış olacak. Farkındasın bu durumun, değil mi?",Genel Bilgi/Durum
Sizse trend tekrar kısada yükselişe dönmeye caşılırsa özellikle 5-8-13 günlk arasında bir gelişme olursa daha yoğun olmak üzere yazıyorsunuz bir kaç kişi. O nedenle ben sizin ne yapmaya çalıştığınızdan çok eminim.,Piyasa Trend/Tahmin
Elinde Hissesi falan yok inanan varsa kendi payına MAAŞLI PAZARLAMACI,Genel Bilgi/Durum
"2028 gibi yükseliş bekliyorum,2027 gibi daha net bilgiler vereceğim.",Piyasa Trend/Tahmin
"Bu hissede yükseliş olmayacak,uzun vade surundurecejk.",Piyasa Trend/Tahmin
400 olsun diyen sizsiniz. Benim ağzımdan hiç çıkmadı mesela. Bul 1 tane 400 olacak 500 olacak dediğim bir yazıyı bana pazarlamacı o zaman dersin. Ben günlükte olanı yorumluyorum. Sana ve deiğrelerine trend kısada düşüşe girecek diye uyaran da benim. Her seferinde hem de. Böyle pazarlamacı mı olur. Olmadan trend dönüşünü haber veren. Aslında teşekkür etmeniz gerek .,Risk ve Haber Analizi
"Burda millet fikrini varsa paylaşarak yardımcı olmak suçmu. Ne ağlaması, madem biraz matematik biliyorsan, son iki sene bu hisse çıkmışmı, çıkmamışmı? Eğer hala fikirde duruyorsan kesin tahtacının adamısın.",Genel Bilgi/Durum
Terbiyesi Olan insan halen bu hissedeki olan durumu Övmez yada İnsan Olur,Genel Bilgi/Durum
3 senedir analiz yorum yapıyorsun sayfa sayfa allah icin hangi bir gün tuttu yaa hisseyi pazarlamak icin cook canlar yaktın yazik gunah 3 senedir insanlar burda soyuldu 400 olsa ne yazar kâr mi etmiş olacağız yani ayıp günah yaa,Genel Bilgi/Durum
İşte durumu gören görüyor Sessiz kalan Dilsiz Şeytanlar Var,Genel Bilgi/Durum
Valla sen işine bak. Lafına sahip çık o zaman ve kalan hisselerini de sat. Seni mi dinleyeceğiz her gün emre ile ağlamanı. Hani faydası olsa ağlamanın topluca ağlayalım da:))) Olanı anlamaya çalışmak gerek bence.,Alım-Satım Niyeti
Thyao pazarlamacı var her yere maydanoz olan malum gözlüklü işine bak sanami soracak millet ne yazdığını yazacağını ağrina gidiyor thyao yazınca,Genel Bilgi/Durum
3 senedir öyle saldıracak yer geziyor pazarlamacı hisse pazarlıyor elinde kağıtta yok burda pazarlama yapiyor,Genel Bilgi/Durum
ROBOT ZAZ anladığım kadarıyla İsmimi Çok Sevdin yazdığına göre lakin Senden birşey isteyen yok burası herşey yazılan yer ya lafta from ya benim TEK KABUL etmediğim Kabul etmediğim vede O yorumu görünce dayanamadığım TEK YORUM bu HİSSEYİ ÖVEN hiçbir sonuç bu hisseyi Övemez Övülecek hiçbir Tarafı yok Asla Kabul etmeyeceğim tek Şey Bu HİSSENİN ÖVÜLMESİ,Genel Bilgi/Durum
Açıklıyoruz anlamını 27 nedir şimdiki anlamı ne geçmiş düşüşteki anlamı ne. Hala anlamıyorsan senin sorunun. Boş boş konuşma.,Piyasa Trend/Tahmin
Son iki senedir para kazandırmıyor bu hisse günlük al sat yapmadığınız sürece. 272 olunca sevinenler var anlıyamadım.,Genel Bilgi/Durum
Bu pislik 2026 yılını da 272 ile kapatırsa şaşırmayın gerçi thyao yatırımcısı alışkın sesi çıkmaz thyao canı sagolsun suçlu yatirmci şirketin suçu yok ki,Risk ve Haber Analizi
Bugün 75krş marjlarla çok güzel bu bokyolları bereketli al ver nede olsa yarın gapına yine hepsini aynı uçağa toplayan Azrail misali endeksle bir inecekler hemde shortlar çıkarılmış ky bafilenmiş olacak. Tam bir lağım yapacak bişey yok kurumlara ve elemanlarına çatlasalar da patlasalarsa kızsalar ve buzları da olmasa ittire itttire..,Genel Bilgi/Durum
Tamama Ati o zaman düşündüğüne uygun davran ve gerekeni yap kalan olduğunu hisselerin için. Madem böyle düşünüyorsun önce senin söylediğine sahip çıkman gerekmez mi? Yok kendi söylediğine kendin sahip çıkamıyorsan da vırt zırt kafa şişirme.,Genel Bilgi/Durum
Yabanci yatırımcı bekliyorlar ekonomisi bitmiş fabrikalar sıra ile iflas ediyor borsa çökmüş dolar 3 senedir baskı altında hangi yatirmci güvenip gelir yerli bile kaçarken bu borsaya yapmayın komik olmayın yaaa,Genel Bilgi/Durum
O güvenmez dediğin yatırımcılar güvenip paralarını TL’ye çevirip yüksek faizli Türk tahvillerini alıyorlar ama. Yatırımcı kazanacağı paraya bakar.,Risk ve Haber Analizi
Ben borsa dan bahs ettim faizler düşünce onlarda çekip gider merak etme onunla övünüyor san eğer,Risk ve Haber Analizi
"Hem günlükte çalıştığı şeye dair hem de geçmişe dönük durumla nedeniyle iyi bir şey yapmış olacak hem de. Kapanış 272,75 altına düşmezse. 4 ana rakam ve ardışık olanların aritmetik ortalaması dediğim rakamları hatırlayan varsa 2. durumu anlar.",Piyasa Trend/Tahmin
"Ancak şunu da söylemek gerek. 272 2 gündür çalıştığı şeyle ilgili ve bu seviyede kapanış normal. 272,75 ise arka planda çalışmaya başladığı yeni durumla ilgili olduğundan 272,75 kapanış şart değil ama olursa super olur.",Piyasa Trend/Tahmin
"Dombili 272,75 altına düşmeden kapansa süper bir iş yapmış olacak aslında. 31 Aralıkta yapabilecekken yapmadığı durumu da telafi etmiş gibi olur hem:)) Hadi Dombili görelim seni.",Genel Bilgi/Durum
çok değil ya bıst100 de sadece %4 lük bir düşüş istiyorum o kadarcık,Piyasa Trend/Tahmin
Mesela aklı olan satar diyen Emre Karakurt'a tepki göstermezsiniz. Normal gelir yazdığı size. Halbuki bu yazdığı hiç normal değil üstelik resmen suç. ben karşı çıkınca da bana destek değil hala köstek olursunuz. Sizin yapmanız gereken her şeyi benim yapıyorum neredeyse. Su. ç diyoruz bu sefer de bunu anlamıyorsunuz mesela. İlginç bir topluluksunuz ve kandırılmaya çok müsaitsiniz aslında.,Hedef Fiyat Sorgulama
Ne o len emre 272 mi beğenmiyorsun şimdi de?:)) Tam da hissesi olanın! göstereceği tepkiler bunlar:))),Genel Bilgi/Durum
Merak etmeyin hissenin fiyatı 272 ve üstünde Günü kapatırsa O Pazarlamacı gelir yoruma Grafiğe uymuş oluyor ya O yüzden hazır Kıta yani,Genel Bilgi/Durum
Hisseye azıcık olumsuz laf söyleyene anında salça oluyor gerçekten tuhaf,Genel Bilgi/Durum
Hissenin sahibi yada forumun sahibi o galiba rakamlar da onu dediğinin dışına çıkmaması ile sanırım burası bokkpartili bokkbademli badem bıyıklı pzvngglerin tezgahı apila ne tarafında bıyık be sakal olarka bilinmez ama ekipten oldupu kesin,Genel Bilgi/Durum
bunlar gözü neden hep aşağıda pega ve bunun bizi mart ayına kadar bekleyecekler galiba ytd,Genel Bilgi/Durum
Vallaha enteresan iki üç kademe gittikten sonra hemen birileri devreye girip anında geri basıyor maalesef oyun büyük kirli eller bu hisseye kafayı takmış,Genel Bilgi/Durum
Her zamanki gibi robota bağlamışlar. +-0.25 gidip geliyor. Aldığıma pişman olduğum başka bir hisse olmadı. İşin ilginci aracı kurumlar bir yıldır tavsiye listelerinde tutuyorlar. Bu sayede kitleye çeken ky çekiyorlar,Genel Bilgi/Durum
baskılarlar tabi hisse bşraz çıksa 300 görse hemen satıp parasını alıp gşdecek binlerce yatırımcı var bütün hissekerde durum aynı atırımcımkaçıyor artık,Genel Bilgi/Durum
Sen bide sasayı gör :)al bak thy nasıl mumla arıyorsun,Genel Bilgi/Durum
bankacılık endeksini grafik üzerinden saatlik takip etmek gerekiyor vadelide long açan da shortlatyan da yürek yemiş bakalım kim kazanacak,Alım-Satım Niyeti
faizlerin düşmesi borsanın çıkmasına potansiyel ise faziler tirmanirken 7 binde olan borsa faiz zirvede iken nasıl 12 bin oldu varmı açıklayacak bir arkadaş ?,Risk ve Haber Analizi
faiz falan gikan değil gatırımcı borsadan kaaçtı artık silkeleenmekten bıktı altın döviz faiz daha manntıklı geliyor,Risk ve Haber Analizi
12 bin olana kadar ucyil geçti birde borsada bankalarda var onlar olmasaydı zaten endexin 12 bine gelmesi imkansızdı,Genel Bilgi/Durum
Endeks mühendisliği ile gördüğüm %300 yapmış aselsan ve bankaları çıkar endeks ençok 8binde %40ı ilüzyon öyle bir lağım burası adı gibi lağımistanbul boşuna denmiyor. 6milyon Ky gitmiyorsa mecbur bu lağım daha çok kokacak. Hayırlısı bakalım ölmek var satmak yok. Kalıcı olarak anlık iteleme ve geri alma hep var 1500kez bokyolları ile oynamışız her seferinde ortalama 50krş olsa 1 milyon az mı kıdem kademe çatlar be,Alım-Satım Niyeti
aracı kurumlar thyde hedef fiyatları düşürüyor bence bu çok iyi bir gelişme )))))))))))))))))))))))))))),Hedef Fiyat Sorgulama
hedef fiyat 210 veren var mı takip edemedim,Hedef Fiyat Sorgulama
Enfilasyin haftaya aciklanacak oradan düşük gelecek te borsa onu mu fiyatliyor acaba ?,Genel Bilgi/Durum
Yabancıya borsayı iskontolu gösterebilmek ve mb nın döviz rezervlerini rekor seviyelere yükseltmek için hisseleri dar bir fiyat aralığında tutuyorlar sabırsız olanlarda arada zarara satmaya zorlanıyor,Genel Bilgi/Durum
THY; 100 MİLYAR TL 'lik yatırım ile dünyanın en büyük Kargo terminalini,Risk ve Haber Analizi
Borsa önceden ileriyi fiyatlardi ullan faizlerin 2026 da kademeli düşeceği söylendi öylede olacak zaten.onumuzde seçim var seçime kadar faizin 20 nin altına geleceği belli normalde bu gelişmede önceden hisse fiyatının yukarı doğru gitmesi olması lazımdı..neyse bu çok uzun bir konu belkide anlatmak istediğim şeyi herkese kısacık anlatamam belki seyretmeye devam..,Risk ve Haber Analizi
"Bende zaten defalarca yazdım bir Çoğunu Faizler düştü ve düşmeye Devam edecek Eflasyon düştü düşmeye devam edecek bir ton pozitif gelişme var Not artırımı Var Bilançolar daha fazla Rekor Kıracak herkez görecek Riskler azaldı an Meselesi Rusya ve Ukrayna anlaşma Sağlandı haberi gelmesi ee zaten 2,5 yıldır insanlara Neler yaptılar Borsada üstüne bu kadar Pozitif gelişme Yolda olduğu halde hisse nin bu Fiyatını Tek açıklaması Var hiçbir Sebep Yılı Bu fiyatta kapatması için bi Neden Olamaz",Risk ve Haber Analizi
Ozaman tek bir açıklaması kaldı bu hisseye eli güçlü art niyetlilerin başkalarına çıkar menfaat sağlama gayreti oldukları çünkü çıkarları para olsaydı bu hisseden milyarlar kazanabilirlerdi mesele para değil maalesef,Genel Bilgi/Durum
bankacılık endeksi 10. kez direnç kırmayı deniyor hatta 11 bile,Hedef Fiyat Sorgulama
fiyat dipte ağlamanın zırlamanın alemi yok tek sıkıntı vat borsada 11015 de ve thyde 251 de gap var tek sıkıntı bu ha illa kapanacak diyede bir şey yok kapatsa herkes için iyi olur ky için de balina için de kurumlar için de,Genel Bilgi/Durum
Bankalar yüzde 3 yaptı 3 senedir faiz düşüşe bile bankalar yürüyor ayıp yaa ayıp insanda onur olur utanma duygusu olur biraz tamam utanmıyoruz dediniz ama bu kadar da fazla degilmi,Risk ve Haber Analizi
İki yıldır 25 kuruşla git gel yapıp hissenin içine eden kurumlar nasıl bir mühendislik icat ettiler düşünüp bulamadım yüksekten mal satmak varken buralarda oyalamak nedir lan.,Genel Bilgi/Durum
Viop30 zaten Rallide peki bu HIRSIZ hisse Nerde,Piyasa Trend/Tahmin
Çalma çırpma soygun peşinde 3 senedir yaptığı ne oldu başka,Genel Bilgi/Durum
İnsanlarla Dalga geçen Şirket Dalga geçen Kurumlar tahtacı piyasa yapıcı halen aynı Oyun halen ART NİYET bunun bu hareketlerine Normal diyenlerde SÜZME zaten,Risk ve Haber Analizi
şimdi pazartesi 5 ocak enflasyon açıklanacak piyasa ben bu enflasyonu beğenmedim zaten bankalarda önden fiyatladı deyip borsaya yine bir düzeltmemi gelecek yoksa ben bu enflasyon verisini beğendim ama zaten önden fiyatladık bir de şu 23 ocakta kredi notu var onu da göreyim deyip borsa da düzeltmemi yapacak yada tamam borsa direnç baka direnç şu dipteki hisseleri de yürüteyim de dirençleri kırayım mı diyecek hangisi ;-))))))))))))))))))),Risk ve Haber Analizi
şimdi borsayı çok değil yarım puan aşağı bassalar thy ne olur acaba )))))))))))))))))))))))))))))),Genel Bilgi/Durum
saat 17:30dan sonra ki hareketler önemli borsa için söylüyorum,Genel Bilgi/Durum
Endeks yükselmese bari ki şuan yükseliyor. Bu tam tersi düşecek. Dengesiz çok Dengesiz,Genel Bilgi/Durum
Bankaların çıkması devlet işine geliyor ama thyao çıkmasını asla istemiyorlar biliyor lar çıkarsa yatirmci faize altına kacacak 3 senedir soydular onlarda farkında onun üçün thyao çıkması mümkün değil gibi görünüyor,Risk ve Haber Analizi
yok kanka artık 354 e hazırlıklar başladı gap vardı kapatsaydı %100 dönüş tamam başladı diyecektik ama bakalım 5 ocak enflayon verisi sonrası belli olur haftaya,Alım-Satım Niyeti
"Froto, Tcell, sahol hisselerine bakta utan Türkiye'nin en büyük havayolu şirketi.",Risk ve Haber Analizi
Spek hisse 250-250 salmaya başladı. Akşama kadar nötr kapatır artık.Ytd.Allah blnı versin.,Genel Bilgi/Durum
360 k satışta bofa. gün sonuna doğru alıma geçerse belki çıkar kağıt.,Alım-Satım Niyeti
Zaz senin thyao adamı olduğuna dair hiç şüphem kalmadı çünkü sana bugun 10 defa yazdım hakaret yok küfür yok ama forum izin vermiyor senin gerçek hesabın bu değil bunda şüphem kalmadı,Genel Bilgi/Durum
"Bilmeyenler için THYAO hissemiz jeopolitik risklerden en çok etkilenen şirkettir. Savaştan, virüse, Ekonomiden, Turizme, Terörden, Operasyonlara.",Risk ve Haber Analizi
Piyasada zarar etmek satmakla gerçekleşir. Satmadıkça zarar etmezsiniz. Şirketi iyi araştırıp temeline baktığınızda temeli sağlam ise sorun görmüyorsanız doğru yerdesinizdir.,Risk ve Haber Analizi
Yeterli miktar ve en ucuzundan seviyeden shortlar açılsın yellenen mallar saplanabilsin diye endeks destekli tüm lağımistanbulda tahtacıların mal saplamalarını bekliyoruz bakalım milletin kendine mal saplatma sına göre nezaman piston aşağı yapacaklar. Bİze bişey yok onlar gibi oynuyoruz saplamalı zira,Hedef Fiyat Sorgulama
"THY TWİTTER HESABINDAN YENİ PAYLAŞIM YAPTI: 100 milyar TL’lik yatırımla dünyanın en büyük kargo terminalini ve uçak içi ikram tesisini kuruyor, 26 bin yeni istihdamla geleceği birlikte inşa ediyoruz. HAYIRLI OLSUN",Risk ve Haber Analizi
Şirket sürekli büyüyor.surekli yatırım hamlesi geliyor.sabirli olan ekmek yer.nasip kısmet diyelim,Risk ve Haber Analizi
ben sürekli büyüdüklerini görmüyorum siz hangi siteden bakıyorsunuz ? Şirketlerin bir çoğu borçlu ve tablolar kötü bana anlatın bi,Risk ve Haber Analizi
thyaosuz borsa olmaz ucak havalanirsa borsa da uçacak,Genel Bilgi/Durum
bazı ana hisseler diplere yakın bıst100 ise dirençte bankacılık dirençte ya gerideki hisseleri yürütür dirençleri kırarlar yada endeksi aşağı basıp thyde bist100 de gap kapatırlar 5 ocak enflasyon açıklanacak 23 ocakda kredi not açıklanacak tahmininizi siz yapın,Risk ve Haber Analizi
Doğru Olan Şu Eğer Utanıp artık Yeter derlerse Ana hisselerle Endeksi yukarı patlatmaları lazım bu Ay için ve Şubat ayı ilk haftasına kadar ama herzaman olduğu gibi isteklerine bağlı bu Ay pozitif çok gelişme var göreceğiz,Genel Bilgi/Durum
benim guru görüşüm endeks çok çıktı akşam böle kapatmaz o yüzden 800 k malı burdan verdiöm gidersemi çok ta tın,Genel Bilgi/Durum
Endeks çok çıktı diye kağıt mı satılır :) Sen kendi hissene bak,Genel Bilgi/Durum
sıkıntı yok refaz dedim gibi çok ta tın hisse çok illa bi tane alacak bulurum endeks düşerse herşey düşer hisselerime bakıyorum tabi gözüm gibi,Genel Bilgi/Durum
Şu kağıt bu hareketi başka ülke de yapsa idi yer yerinden oynardı bjze bak nerde ise yatirmci suçlu thyao haklı diyecek kitle var yuuuuh olsun size beee,Genel Bilgi/Durum
thynin 3 ayda yapacağı hareketi sasa 3 saatte yapar sasa geliyor sasa ya lelee yaaa lleeeeee,Genel Bilgi/Durum
ben bofa olsam 11400 üstünde değil thyyi borsayı bile basardım aşağı komple yani şu bankalar çok şımardı onları da basardım,Genel Bilgi/Durum
sasa %5 yazdı artık bilemicem thyao neyin peşinde ise 155 tl de gap boşluğu duruyor,Genel Bilgi/Durum
Thy tek peşinde olduğu şey Oyalama insanların Parasını Eritme bekletme Yeri birde ROBOT VAR ONUN KONUŞMA YAZMA YERİ,Genel Bilgi/Durum
"Halen Ortalama diyor halen günlük haftalık diyor RUH hastası ROBOT Sen laftan anlamazsın çünkü ne olduğun belli fiyata bak fiyata bu 272 Ney biliyor musun bu fiyatın açıklaması ben insanları 2023 yılının Temmuz,un ilk haftası 271 Tl den Satan Emre’nin 2,5 yıl sonraki fiyatı üstüne 3,500 bin endeksin çıktığı Rakam gözleri gören herkez gördü halen yorum yazıyor UTANMAZ",Genel Bilgi/Durum
Tc Mehmet şimşek e göre uçuyor thyao zaz a göre uçuyor bence ikisi de aynı 3 yıldır arpa boyu gitmeyen hisseye daha ne hakla uctu kacti çıktı düştü yaa hersey ortada arkadas sen akşamdan kalma misin yaa bu hisse şu an 350 tl olsa insan thyao iyi yerde demeye vallahi gene utanır yaa,Genel Bilgi/Durum
Hisseyi savunmak dediğin şey gereken yerde gerekeni yapmak mı? Hadi birinde risk aldın yapmadın. 2-3-4-5 neyi beklediniz Ati? Sen Emre madem al sat yapıyorsun o zaman azanmış olmalısın. Yok ama siz ikiniz elemansınız. Net belli.,Genel Bilgi/Durum
He he Hissenin Suçu yok He SAVUN Laa YÜRRÜ bu hissenin Neyini Savuncan Resmen EMİR bekliyor çıkması için daha ne kadar Yalana YALAN diyeceksiniz Terbiyesizler endeks Ralli Yapıyor ama Endeks hissesi olan TÜRKİYE gururu Thy bak YÜRRÜ Terbiyesizler,Piyasa Trend/Tahmin
Valla analiz yazılıyor bire bir ama siz anlayamıyor ve malll gibi bekliyorsanız sizin sorununuz olur:))) Hissenin suçu yok. Risk eşiğiniz bu kadar bilgisizlikle top durumda ise sizin burada işiniz yok aslında.,Genel Bilgi/Durum
Bofa 2026 yılının ilk gününde bizi sevince boğuyor ama pazartesi ne yapar onu kestiremiyorum :),Piyasa Trend/Tahmin
Bu kağıt üzerinde halan analiz yapmaya çalışanlar var yapmayın komik duruma düşürmeyin kendinizi birileri isterse çıkar yoksa düşer buna spk bile gücü yetmez hadi artık uyanın 3 senedir hangi analiz hangi yorum veya yorumcu bildi hepsi terz köşe oldu,Genel Bilgi/Durum
